 id_departamento;id_localidad;numero;cue;anexo;funcion;region;domicilio;cp;ambito;web;email_inst;nombre;tel
3;27;4403;2600835;0;Activo;3;VOLTA Y ALMAFUERTE;(U9200);;No posee;sin informacion;ESCUELA DE NIVEL INICIAL Nº 4403;455503
4;39;4404;2600836;0;Activo;3;;;Urbano;No posee;jjardincito4404riopico@mail.com;ESCUELA DE NIVEL INICIAL Nº 4404;492090
15;7;4405;2600850;0;Activo;1;LOS GUINDOS Y FRUTILLITAS;9211;Urbano;No posee;sin informacion;ESCUELA DE NIVEL INICIAL Nº 4405;4471104
15;12;4406;2600854;1;Activo;1;LAS MUTICIAS;9211;Urbano;No posee;sin informacion;ESCUELA DE NIVEL INICIAL Nº 4406;4499119
15;12;4406;2600854;0;Activo;1;CASA DE TÉ , PARAJE ISLA CENTRO ;8431;Urbano;No posee;sin informacion;ESCUELA DE NIVEL INICIAL Nº 4406;32197
11;60;5009;2600782;0;Activo;4;Centenario 1035, Playa Unión ;(U9121);Urbano;No posee;cestudiantil5009@gmail.com;INA LEFKEN ÑIEKUM (RESIDENCIA FRENTE AL MAR);4496236
11;63;6002;2600639;0;Activo;4;LEWIS JONES 24;(U9103);Urbano;No posee;culturatecnologica@udc.edu.ar;UNIDAD DE CULTURA TECNOLÓGICA E INNOVACIÓN PRODUCTIVA Nº 2;481866
15;12;6500;2600655;0;Activo;1;Parque Nacional Lago Puelo ;(U8431);Rural Aglomerado;No posee;plantapuelo@hotmail.com;PLANTA PERMANENTE DE CAMPAMENTOS EDUCATIVOS Nº 6500 DE LAGO PUELO;154204203
3;32;6501;2600684;0;Activo;3;Ruta Provincial Nº 71;(U9201);Rural Aglomerado;www.chubut.edu.ar/chubut/?p=18708;plantaeducativafutalaufquen@hotmail.com;PLANTA PERMANENTE DE CAMPAMENTOS EDUCATIVOS Nº 6501 DE LAGO FUTALAUFQUEN;15688908
15;12;6503;2600838;0;Activo;1;PARAJE EL TURBIO ;8431;Rural Aglomerado;No posee;sin informacion;PLANTA PERMANENTE DE CAMPAMENTOS EDUCATIVOS Nº 6503 DE LAGO PUELO;4568964
2;37;6504;2600861;0;Activo;3;Ruta Provincial N°12 kM.-100;9201;Rural Aglomerado;No posee;sin informacion;PLANTA PERMANENTE DE CAMPAMENTOS EDUCATIVOS Nº 6504 DE PIEDRA PARADA;696842
1;17;7701;2600673;0;Activo;2;Sarmiento 268, Centro ;9201;Urbano;www.colegio7701.com.ar;direccionescuela7701@gmail.com.ar;COLEGIO Nº 7701;4454679
14;81;7702;2600678;0;Activo;6;Enrique Santos Discépolo 489, Don Bosco- Km. 8 ;9120;Urbano;No posee;colegio7702@gmail.com;CHARLES DARWIN N° 7702;4535287
14;80;7703;2600679;0;Activo;6;Punta Novales 450, Caleta Córdova ;9120;Urbano;Página de Facebook: Escuela 7703 Caleta Cordova;colegio7703@hotmail.com;CALETA CÓRDOVA;4590145
14;82;7704;2600697;0;Activo;6;Lago Argentino 445, Diadema Argentina ;(U9000);Urbano;No posee;sin informacion;COLEGIO Nº 7704;4843072
11;63;7705;2600698;0;Activo;4;Vuelta de Obligado , San Pablo ;(U9103);Urbano;No posee;escu7705@gmail.com;COLEGIO Nº 7705;4484080
1;17;7707;2600701;0;Activo;2;Tecka 1562, Pujol II ;(U9120);Urbano;No posee;sin informacion;"""PROFESORA MARÍA FERNANDA JINDRA"" Nº 7707";4451431
15;26;7708;2600702;5;Activo;1;Proximo a Ruta Provincial 1;9201;Rural Disperso;No posee;escuela99_lepa@hotmail.com;UEM-ES N° 99 COSTA DE LEPA;479143
3;35;7708;2600702;12;Activo;3;;;Rural Disperso;No posee;escuela7708rural@gmail.com;UEM-ES N° 107 NAHUEL PAN;15640350
3;41;7708;2600702;11;Activo;3;;;Rural Disperso;No posee;escuelaparalavida@hotmail.com;UEM-ES N° 208 SIERRA COLORADA;478318
3;38;7708;2600702;10;Activo;3;;(U9200);Rural Disperso;No posee;escuela188riopercey@gmail.com;UEM-ES N° 188 RIO PERCEY;455338
3;33;7708;2600702;7;Activo;3;Lago Rosario ;(U9203);Rural Disperso;No posee;escuela114@yahoo.com;UEM-ES N° 114 LAGO ROSARIO;479301
3;22;7708;2600702;6;Activo;3;Proximo a Ruta 1;(U9201);Rural Disperso;No posee;esc113centinela@gmail.com;UEM-ES N° 113 CERRO CENTINELA;494149
3;34;7708;2600702;4;Activo;3;;(U9203);Rural Disperso;No posee;escuelaloscipreses@gmail.com;UEM-ES N° 98 LOS CIPRESES;479702
3;32;7708;2600702;2;Activo;3;;;Rural Disperso;No posee;escuela25futalaufquen@yahoo.com.ar;UEM-ES N° 25 LAGO FUTALAUFQUEN;471042
3;27;7708;2600702;0;Activo;3;Pasaje Isaías Vera s/n y Avenida Holdich;(U9200);Rural Disperso;No posee;escuela7708rural@gmail.com;ESCUELA SECUNDARIA RURAL Nº 7708;450885
2;36;7708;2600702;9;Activo;3;Ruta Provincial 1;(U9201);Rural Disperso;No posee;med.134pasodelsapo@hotmail.com;UEM-ES N° 134 PASO DEL SAPO;479937
2;19;7708;2600702;8;Activo;3;Mariano Epulef;(U9201);Rural Disperso;No posee;escuela129.aldeaepulef@gmail.com;UEM-ES N° 129 ALDEA EPULEF;490141
2;23;7708;2600702;3;Activo;3;;;Rural Disperso;No posee;escuela79.colanconhue@gmail.com;UEM-ES N° 79 COLAN COHUÉ;470540
2;21;7708;2600702;1;Activo;3;Carrenleufu;(U9201);Rural Disperso;No posee;escuela10.carrenleufu@gmail.com;UEM-ES N° 10 CARRENLEUFU;490746
15;4;7709;2600703;4;Activo;1;;(U9211);Rural Disperso;No posee;sin informacion;UEM-ES N° 69 COLONIA CUSHAMEN;15686246
15;15;7709;2600703;3;Activo;1;Ruta Provincial 35;(U9211);Rural Disperso;No posee;direccion67sur@gmail.com;UEM-ES N° 67 ÑORQUINCO SUR;15419893
15;3;7709;2600703;1;Activo;1;Ruta Provincial Nº 35 , Aldea Escolar- Escuela Nº59 3;(U9711);Rural Disperso;No posee;sin informacion;UEM-ES N° 59 FOFO CAHUEL;470901
15;4;7709;2600703;0;Activo;1;Avda. Libertador;(U9211);Rural Disperso;No posee;sin informacion;ESCUELA SECUNDARIA RURAL Nº 7709;470796
1;18;7710;2600706;0;Activo;2;Avda. Las Ballenas;(U9121);Urbano;No posee;secundariopiramides@gmail.com;PATAGONIA REBELDE RURAL Nº 7710;4495027
6;54;7711;2600719;0;Activo;4;Avda. Yanquetruz;(U9121);Rural Aglomerado;No posee;escuelal7711@outlook.com;COLEGIO SECUNDARIO RURAL Nº 7711;4499130
5;67;7712;2600720;7;Activo;4;;;Rural;No posee;escuela7712@gmail.com;UEM-ES N° 55 TREORCKY;15475188
6;49;7712;2600720;6;Activo;4;;(U9121);Rural;No posee;esc212escorial@hotail.com;UEM-ES N° 212 EL ESCORIAL;4484921
6;43;7712;2600720;5;Activo;4;;(U9121);Rural;No posee;escuela128_albergue5001@hotmail.com;UEM-ES N° 128 BLANCUNTRE;4499810
6;55;7712;2600720;4;Activo;4;;(U9121);Rural;No posee;sin informacion;UEM-ES N° 117 LAGUNITA SALADA;4490720
6;68;7712;2600720;1;Activo;4;Ruta Provincial N°50 -a 32KM.del Lago Yala Laubat-;(U9121);Rural;No posee;escuela7712@gmail.com;UEM-ES N° 62 YALA LAUBAT;4484921
11;61;7712;2600720;9;Activo;4;Oris de Roa;(U9100);Rural;No posee;uem78trelew@hotmiail.com escuela7712@gmail.com;UEM-ES N° 78 PUENTE HENDRE;154300864
11;57;7712;2600720;8;Activo;4;;;Rural;No posee;escuela7712@gmail.com;UEM-ES N° 64 LOMA GRANDE;4435108
11;63;7712;2600720;0;Activo;4;Castelli 45;(U9103);Rural;No posee;escuela7712@gmail.com;COLEGIO SECUNDARIO RURAL N° 7712;4484921/ 4483107
9;64;7712;2600720;2;Activo;4;Ruta Provincial N°4-15Km. Acces. Aldea Sepaucal;(U9121);Rural;No posee;escuela7712@gmail.com;UEM-ES N° 92 SEPAUCAL;4484921
11;66;7713;2600718;0;Activo;4;Ruta Nacional Nº 3- Km. 25;(U9100);Rural Disperso;No posee;claumundin@hotmail.com;ESCUELA DE FORMACIÓN INTEGRAL (C.O.S.E) Nº 7713;
3;27;7714;2600721;0;Activo;3;Saenz Peña 2352, Malvinas Argeninas ;(U9203);Rural Aglomerado;No posee;sin informacion;COLEGIO SECUNDARIO RURAL Nº 7714DE ESQUEL;456215
14;81;7715;2600723;0;Activo;6;Providencia 1500, Quirno Costa ;(U9000);Urbano;No posee;sin informacion;DR. NÉSTOR CARLOS KIRCHNER;4442316
11;66;7716;2600731;0;Activo;4;Moreno Norte 395, Don Bosco ;(U9100);Urbano;No posee;colegio7716@gmail.com;COLEGIO Nº 7716;4427289
14;81;7717;2600732;0;Activo;6;Avda. Della Mura 270, Stella Maris ;(U9000);Urbano;No posee;colegio7717@gmail.com;COLEGIO Nº 7717;4444944 / 2716
11;66;7718;2600737;0;Activo;4;Río Senguer , Abel Amaya ;(U9100);Urbano;No posee;colegiosecundario7718@gmail.com;"""MARTIN FIERRO"" Nº 7718";4447150
15;84;7719;2600738;0;Activo;1;Ruta Provincial Nº 70;(U9210);Rural;No posee;escagraria7719@gmail.com;COLEGIO Nº 7719;495395
11;66;7720;2600744;0;Activo;4;David Lloyd Jones 771, Padre Juan Muzio ;(U9100);Urbano;No posee;e.d.escuela7720@gmail.com;ESCUELA Nº 7720;4427629
11;66;7721;2600747;0;Activo;4;Michael Jones 1240, SAN JOSE ;(U9100);Urbano;Facebook Escuela7721;escuela7721@gmail.com;"ESCUELA ""ROBERTO FONTANA ROSA Nº 7721";4426987
3;27;7722;2600751;0;Activo;3;Pasteur 1230, Buenos Aires ;(U9200);Urbano;No posee;colegio7722@gmail.com;COLEGIO Nº 7722;453912
9;53;7723;2600755;0;Activo;4;;;Rural;No posee;ESCUELA7723@GMAIL.COM;Colegio Secundario Rural Nº 7723;484490411
9;46;7723;2600755;1;Activo;4;;;Rural;No posee;colegiosecundario7723@hotmail.com;UEM.ES N° 63 CHACAY OESTE;154490411/ 4490150
3;20;7724;2600756;0;Activo;3;;;Rural;No posee;colegio7724@gmail.com;Colegio Secundario Rural Nº 7724;478301
5;47;7725;2600757;3;Activo;4;10 de Julio;(U9101);Rural;No posee;ESCUELA7725@OUTLOOK.COM;UEM-ES N° 56 DIQUE FLORENTINO AMEGHINO;4490302
10;56;7725;2600757;0;Activo;4;;;Rural;No posee;escuela7725@outlook.com;COLEGIO SECUNDARIO RURAL N° 7725;4490875
8;45;7725;2600757;2;Activo;4;Cerro Cóndor-a 58Km. a Paso de Indios por Ruta Provincial;(U9207);Rural;No posee;escuela7725@outlook.com;UEM-ES N° 31 CERRO CONDOR;4490011
8;58;7725;2600757;1;Activo;4;Ruta Nacional 2;(U9207);Rural;No posee;escuela7725@outlook.com;UEM-ES N° 6 LOS ALTARES;4499002
1;17;7726;2600765;0;Activo;2;Jo?e Podesta 20;(U9120);Urbano;www.escuela7726-pmadryn.edu.ar;escuela7726@gmail.com;COLEGIO Nº 7726;4470400
15;7;7727;2600779;0;Activo;1;Amancay S/Nº;;Urbano;No posee;escuelatecnica7727elhoyo@gmail.com;ESCUELA Nº 7727;4471360
14;81;7729;2600817;0;Activo;6;;;Urbano;No posee;escuelasecundaria7729@gmail.com;ESCUELA N° 7729;154048694
3;41;7730;2600834;0;Activo;3;RIO CORINTO;(U9203);Urbano;No posee;sin informacion;ESCUELA N°7730;
9;65;7731;2600837;0;Activo;4;SAN MARTIN;(U9121);Rural;No posee;escuela7731telsen@gmail.com;ESCUELA N°7731;4274787
1;17;7732;2600862;0;Activo;2;AVENIDA DEL TRABAJO 153;9120;Rural;No posee;sin informacion;ESCUELA N°7732;454345
1;17;7733;2600863;0;Activo;2;AVENIDA JUAN MUZZIO 70;9120;Rural;No posee;sin informacion;ESCUELA N°7733;451523
11;66;CEF;2600576;0;Activo;4;Centenario 540, Los Olmos ;(U9100);;No posee;cef26trelew@hotmail.com;CENTRO DE EDUCACIÓN FÍSICA Nº 26;4421880
14;81;Z000023;2690001;0;Activo;6;Ruta Provincial Nº 1 , Km. 4 ;(U9005);;www.unp.edu.ar - http://cup.unp.edu.ar;cup@unpata.edu.ar/ colegio@cup.unp.edu.ar;COLEGIO UNIVERSITARIO PATAGÓNICO;4557865
14;81;Z000024;2690002;0;Activo;6;Avda. Hipólito Yrigoyen 2351, General Roca ;(U9000);;www.liceoroca.edu.ar;liceomilitargeneralroca@speedy.com.ar/info@liceoroca.edu.ar;"LICEO MILITAR ""GENERAL ROCA""";4474712/4474714
